unicode_id,allograph_sign,compound_form,component_position,allograph_ucun,allographCompound_cun,allographCompound_useq,signList_analogue
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,3,𒋙,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+12223,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,4,𒈣,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,5,𒀀,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+121C9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|LAGAB×HAL.ŠU₂|,1,𒇉,𒇉𒋙,U+121C9; U+122D9,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|LAGAB×HAL.ŠU₂|,2,𒋙,𒇉𒋙,U+121C9; U+122D9,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.GISAL|,1,𒀀,𒀀𒄐,U+12000; U+12110,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.GISAL|,2,𒄐,𒀀𒄐,U+12000; U+12110,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,1,𒀀,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,2,𒄐,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,3,𒋛,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,1,𒀀,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,2,𒉺,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,3,𒁉,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,4,𒄑,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,5,𒉻,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,1,𒀀,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,2,𒉺,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,3,𒁉,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,4,𒄑,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,5,𒉻,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,6,𒋛,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,7,𒀀,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,1,𒀀,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,2,𒉺,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,3,𒁉,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,4,𒄑,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,5,𒉻,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,6,𒋛,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,7,𒀀,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+120B5,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,8,𒂵,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,1,𒀀,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,2,𒉺,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,3,𒄐,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,1,𒀀,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,2,𒉺,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12248,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,3,𒉈,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,4,𒉻,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,5,𒋛,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,6,𒀀,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12049,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,1,𒁉,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12111,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,2,𒄑,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+120F0,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,3,𒃰,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,4,𒀀,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,5,𒀀,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,6,𒋛,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.A|,1,𒄐,𒄐𒀀,U+12110; U+12000,PTACE252 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.A|,2,𒀀,𒄐𒀀,U+12110; U+12000,PTACE252 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,1,𒄐,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,2,𒀀,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,3,𒋛,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,1,𒄐,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,2,𒉻,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,3,𒀀,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,4,𒋛,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,1,𒄐,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,2,𒉻,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,3,𒋛,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,1,𒄐,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,2,𒉻,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,3,𒋛,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,4,𒀀,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI|,1,𒄐,𒄐𒋛,U+12110; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI|,2,𒋛,𒄐𒋛,U+12110; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,1,𒄐,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,2,𒋛,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,3,𒀀,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+124CD,|A.PA.GISAL.PAD.SI.A|,|GUD.GIŠ×TAK₄.SI|,1,𒓍,𒓍𒋛,U+124CD; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GUD.GIŠ×TAK₄.SI|,2,𒋛,𒓍𒋛,U+124CD; U+122DB,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,1,𒉺,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+12081,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,2,𒂁,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+12111,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,3,𒄑,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,4,𒉻,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,5,𒋛,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|PA.DUG.GIŠ.PAD.SI.A|,6,𒀀,𒉺𒂁𒄑𒉻𒋛𒀀,U+1227A; U+12081; U+12111; U+1227B; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI|,1,𒉺,𒉺𒄐𒋛,U+1227A; U+12110; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI|,2,𒄐,𒉺𒄐𒋛,U+1227A; U+12110; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI|,3,𒋛,𒉺𒄐𒋛,U+1227A; U+12110; U+122DB,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A|,1,𒉺,𒉺𒄐𒋛𒀀,U+1227A; U+12110; U+122DB; U+12000,
U+12110,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A|,2,𒄐,𒉺𒄐𒋛𒀀,U+1227A; U+12110; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A|,3,𒋛,𒉺𒄐𒋛𒀀,U+1227A; U+12110; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A|,4,𒀀,𒉺𒄐𒋛𒀀,U+1227A; U+12110; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A.PAD|,1,𒉺,𒉺𒄐𒋛𒀀𒉻,U+1227A; U+12110; U+122DB; U+12000; U+1227B,
U+12110,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A.PAD|,2,𒄐,𒉺𒄐𒋛𒀀𒉻,U+1227A; U+12110; U+122DB; U+12000; U+1227B,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A.PAD|,3,𒋛,𒉺𒄐𒋛𒀀𒉻,U+1227A; U+12110; U+122DB; U+12000; U+1227B,
U+12000,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A.PAD|,4,𒀀,𒉺𒄐𒋛𒀀𒉻,U+1227A; U+12110; U+122DB; U+12000; U+1227B,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|PA.GISAL.SI.A.PAD|,5,𒉻,𒉺𒄐𒋛𒀀𒉻,U+1227A; U+12110; U+122DB; U+12000; U+1227B,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|PAD.DUG.GIŠ.SI|,1,𒉻,𒉻𒂁𒄑𒋛,U+1227B; U+12081; U+12111; U+122DB,
U+12081,|A.PA.GISAL.PAD.SI.A|,|PAD.DUG.GIŠ.SI|,2,𒂁,𒉻𒂁𒄑𒋛,U+1227B; U+12081; U+12111; U+122DB,
U+12111,|A.PA.GISAL.PAD.SI.A|,|PAD.DUG.GIŠ.SI|,3,𒄑,𒉻𒂁𒄑𒋛,U+1227B; U+12081; U+12111; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PAD.DUG.GIŠ.SI|,4,𒋛,𒉻𒂁𒄑𒋛,U+1227B; U+12081; U+12111; U+122DB,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|PAD.GISAL.SI.A|,1,𒉻,𒉻𒄐𒋛𒀀,U+1227B; U+12110; U+122DB; U+12000,
U+12110,|A.PA.GISAL.PAD.SI.A|,|PAD.GISAL.SI.A|,2,𒄐,𒉻𒄐𒋛𒀀,U+1227B; U+12110; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|PAD.GISAL.SI.A|,3,𒋛,𒉻𒄐𒋛𒀀,U+1227B; U+12110; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|PAD.GISAL.SI.A|,4,𒀀,𒉻𒄐𒋛𒀀,U+1227B; U+12110; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|SI.A.PAD.GISAL|,1,𒋛,𒋛𒀀𒉻𒄐,U+122DB; U+12000; U+1227B; U+12110,
U+12000,|A.PA.GISAL.PAD.SI.A|,|SI.A.PAD.GISAL|,2,𒀀,𒋛𒀀𒉻𒄐,U+122DB; U+12000; U+1227B; U+12110,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|SI.A.PAD.GISAL|,3,𒉻,𒋛𒀀𒉻𒄐,U+122DB; U+12000; U+1227B; U+12110,
U+12110,|A.PA.GISAL.PAD.SI.A|,|SI.A.PAD.GISAL|,4,𒄐,𒋛𒀀𒉻𒄐,U+122DB; U+12000; U+1227B; U+12110,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|SI.GIŠ.PAD.DUG|,1,𒋛,𒋛𒄑𒉻𒂁,U+122DB; U+12111; U+1227B; U+12081,
U+12111,|A.PA.GISAL.PAD.SI.A|,|SI.GIŠ.PAD.DUG|,2,𒄑,𒋛𒄑𒉻𒂁,U+122DB; U+12111; U+1227B; U+12081,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|SI.GIŠ.PAD.DUG|,3,𒉻,𒋛𒄑𒉻𒂁,U+122DB; U+12111; U+1227B; U+12081,
U+12081,|A.PA.GISAL.PAD.SI.A|,|SI.GIŠ.PAD.DUG|,4,𒂁,𒋛𒄑𒉻𒂁,U+122DB; U+12111; U+1227B; U+12081,
U+12000,|A.SUD|,|A.BU|,1,𒀀,𒀀𒁍,U+12000; U+1204D,
U+1204D,|A.SUD|,|A.BU|,2,𒁍,𒀀𒁍,U+12000; U+1204D,
U+12293,|A.SUD|,|SA.SUD|,1,𒊓,𒊓𒋤,U+12293; U+122E4,
U+122E4,|A.SUD|,|SA.SUD|,2,𒋤,𒊓𒋤,U+12293; U+122E4,
U+12000,|A.ŠU₂.NAGA|,|A.ŠU₂.U₂.NAGA|,1,𒀀,𒀀𒋙𒌑𒉀,U+12000; U+122D9; U+12311; U+12240,
U+122D9,|A.ŠU₂.NAGA|,|A.ŠU₂.U₂.NAGA|,2,𒋙,𒀀𒋙𒌑𒉀,U+12000; U+122D9; U+12311; U+12240,
U+12311,|A.ŠU₂.NAGA|,|A.ŠU₂.U₂.NAGA|,3,𒌑,𒀀𒋙𒌑𒉀,U+12000; U+122D9; U+12311; U+12240,
U+12240,|A.ŠU₂.NAGA|,|A.ŠU₂.U₂.NAGA|,4,𒉀,𒀀𒋙𒌑𒉀,U+12000; U+122D9; U+12311; U+12240,
U+12000,|A.TU.GABA.LIŠ|,|A.GABA.LIŠ.TU|,1,𒀀,𒀀𒃮𒇺𒌅,U+12000; U+120EE; U+121FA; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,|A.TU.GABA.LIŠ|,|A.GABA.LIŠ.TU|,2,𒃮,𒀀𒃮𒇺𒌅,U+12000; U+120EE; U+121FA; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,|A.TU.GABA.LIŠ|,|A.GABA.LIŠ.TU|,3,𒇺,𒀀𒃮𒇺𒌅,U+12000; U+120EE; U+121FA; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.GABA.LIŠ.TU|,4,𒌅,𒀀𒃮𒇺𒌅,U+12000; U+120EE; U+121FA; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.TU.GABA.LIŠ|,|A.GIŠ.TU.GABA.LIŠ|,1,𒀀,𒀀𒄑𒌅𒃮𒇺,U+12000; U+12111; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12111,|A.TU.GABA.LIŠ|,|A.GIŠ.TU.GABA.LIŠ|,2,𒄑,𒀀𒄑𒌅𒃮𒇺,U+12000; U+12111; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.GIŠ.TU.GABA.LIŠ|,3,𒌅,𒀀𒄑𒌅𒃮𒇺,U+12000; U+12111; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,|A.TU.GABA.LIŠ|,|A.GIŠ.TU.GABA.LIŠ|,4,𒃮,𒀀𒄑𒌅𒃮𒇺,U+12000; U+12111; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,|A.TU.GABA.LIŠ|,|A.GIŠ.TU.GABA.LIŠ|,5,𒇺,𒀀𒄑𒌅𒃮𒇺,U+12000; U+12111; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.TU.GABA.LIŠ|,|A.TU|,1,𒀀,𒀀𒌅,U+12000; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.TU|,2,𒌅,𒀀𒌅,U+12000; U+12305,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,1,𒀀,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,2,𒌅,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,3,𒀀,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,4,𒌅,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,5,𒃮,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,|A.TU.GABA.LIŠ|,|A.TU.A.TU.GABA.LIŠ|,6,𒇺,𒀀𒌅𒀀𒌅𒃮𒇺,U+12000; U+12305; U+12000; U+12305; U+120EE; U+121FA,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.TU.GABA.LIŠ|,|A.TU.GABA|,1,𒀀,𒀀𒌅𒃮,U+12000; U+12305; U+120EE,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,|A.TU.GABA.LIŠ|,|A.TU.GABA|,2,𒌅,𒀀𒌅𒃮,U+12000; U+12305; U+120EE,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,|A.TU.GABA.LIŠ|,|A.TU.GABA|,3,𒃮,𒀀𒌅𒃮,U+12000; U+12305; U+120EE,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
