unicode_id,allograph_sign,allograph_form,allograph_ucun,allograph_type,graphic_variant_id,compound_form,component_position,allographCompound_cun,allographCompound_useq,signList_analogue
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,𒂬,Type_2,compound,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,5,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,𒎏,Type_2,compound,|SAL.TUG₂.ME.DAG.X|,1,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+12228,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,𒈨,Type_2,compound,|SAL.TUG₂.ME.DAG.X|,2,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+12056,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,𒁖,Type_2,compound,|SAL.TUG₂.ME.DAG.X|,3,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
O,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,,Type_2,compound,|SAL.TUG₂.ME.DAG.X|,4,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,𒎏,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,1,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1227D,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,𒉽,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,2,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1214A,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,𒅊,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,3,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+12228,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,𒈨,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,4,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,𒂬,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,5,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,𒎏,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,1,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+1227D,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,𒉽,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,2,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+1214A,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,𒅊,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,3,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+12263,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,𒉣,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,4,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,𒂬,Type_2,compound,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,5,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+122A9,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,𒊩,Type_2,compound,|SAL.UŠ.DI.DAM|,1,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+12351,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,𒍑,Type_2,compound,|SAL.UŠ.DI.DAM|,2,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+12072,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,𒁲,Type_2,compound,|SAL.UŠ.DI.DAM|,3,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+1206E,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,𒁮,Type_2,compound,|SAL.UŠ.DI.DAM|,4,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+122A9,|SAL.UŠ.DI|,|SAL.DI.UŠ|,𒊩,Type_2,compound,|SAL.DI.UŠ|,1,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.DI.UŠ|,𒁲,Type_2,compound,|SAL.DI.UŠ|,2,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.DI.UŠ|,𒍑,Type_2,compound,|SAL.DI.UŠ|,3,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,𒊩,Type_2,compound,|SAL.UŠ.DI.E₂|,1,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,𒍑,Type_2,compound,|SAL.UŠ.DI.E₂|,2,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,𒁲,Type_2,compound,|SAL.UŠ.DI.E₂|,3,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1208D,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,𒂍,Type_2,compound,|SAL.UŠ.DI.E₂|,4,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,𒊩,Type_2,compound,|SAL.UŠ.DI.KID|,1,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,𒍑,Type_2,compound,|SAL.UŠ.DI.KID|,2,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,𒁲,Type_2,compound,|SAL.UŠ.DI.KID|,3,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121A4,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,𒆤,Type_2,compound,|SAL.UŠ.DI.KID|,4,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,𒊩,Type_2,compound,|SAL.UŠ.E₂.DI|,1,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,𒍑,Type_2,compound,|SAL.UŠ.E₂.DI|,2,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1208D,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,𒂍,Type_2,compound,|SAL.UŠ.E₂.DI|,3,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,𒁲,Type_2,compound,|SAL.UŠ.E₂.DI|,4,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.KID|,𒊩,Type_2,compound,|SAL.UŠ.KID|,1,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.KID|,𒍑,Type_2,compound,|SAL.UŠ.KID|,2,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121A4,|SAL.UŠ.DI|,|SAL.UŠ.KID|,𒆤,Type_2,compound,|SAL.UŠ.KID|,3,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.BALAG|,𒂵,Type_2,compound,|GA.BALAG|,1,𒂵𒁆,U+120B5; U+12046,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12046,SANGA₂,|GA.BALAG|,𒁆,Type_2,compound,|GA.BALAG|,2,𒂵𒁆,U+120B5; U+12046,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.DUB₂|,𒂵,Type_2,compound,|GA.DUB₂|,1,𒂵𒂀,U+120B5; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12080,SANGA₂,|GA.DUB₂|,𒂀,Type_2,compound,|GA.DUB₂|,2,𒂵𒂀,U+120B5; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.MA₂.IGI@g|,𒂵,Type_2,compound,|GA.MA₂.IGI@g|,1,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12223,SANGA₂,|GA.MA₂.IGI@g|,𒈣,Type_2,compound,|GA.MA₂.IGI@g|,2,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214A,SANGA₂,|GA.MA₂.IGI@g|,𒅊,Type_2,compound,|GA.MA₂.IGI@g|,3,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃|,𒂵,Type_2,compound,|GA.UZ₃|,1,𒂵𒍚,U+120B5; U+1235A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃|,𒍚,Type_2,compound,|GA.UZ₃|,2,𒂵𒍚,U+120B5; U+1235A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃.HI|,𒂵,Type_2,compound,|GA.UZ₃.HI|,1,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃.HI|,𒍚,Type_2,compound,|GA.UZ₃.HI|,2,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1212D,SANGA₂,|GA.UZ₃.HI|,𒄭,Type_2,compound,|GA.UZ₃.HI|,3,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃.IGI@g|,𒂵,Type_2,compound,|GA.UZ₃.IGI@g|,1,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃.IGI@g|,𒍚,Type_2,compound,|GA.UZ₃.IGI@g|,2,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214A,SANGA₂,|GA.UZ₃.IGI@g|,𒅊,Type_2,compound,|GA.UZ₃.IGI@g|,3,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214D,SANGA₂,|IL₂.DUB₂|,𒅍,Type_2,compound,|IL₂.DUB₂|,1,𒅍𒂀,U+1214D; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12080,SANGA₂,|IL₂.DUB₂|,𒂀,Type_2,compound,|IL₂.DUB₂|,2,𒅍𒂀,U+1214D; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214D,SANGA₂,|IL₂.MA₂.DUB₂|,𒅍,Type_2,compound,|IL₂.MA₂.DUB₂|,1,𒅍𒈣𒂀,U+1214D; U+12223; U+12080,ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12223,SANGA₂,|IL₂.MA₂.DUB₂|,𒈣,Type_2,compound,|IL₂.MA₂.DUB₂|,2,𒅍𒈣𒂀,U+1214D; U+12223; U+12080,ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12080,SANGA₂,|IL₂.MA₂.DUB₂|,𒂀,Type_2,compound,|IL₂.MA₂.DUB₂|,3,𒅍𒈣𒂀,U+1214D; U+12223; U+12080,ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214D,SANGA₂,|IL₂.MA₂.IGI@g|,𒅍,Type_2,compound,|IL₂.MA₂.IGI@g|,1,𒅍𒈣𒅊,U+1214D; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12223,SANGA₂,|IL₂.MA₂.IGI@g|,𒈣,Type_2,compound,|IL₂.MA₂.IGI@g|,2,𒅍𒈣𒅊,U+1214D; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214A,SANGA₂,|IL₂.MA₂.IGI@g|,𒅊,Type_2,compound,|IL₂.MA₂.IGI@g|,3,𒅍𒈣𒅊,U+1214D; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122AB,SANGA₂,|LAGAB×SANGA₂|,𒊫,Type_3,SANGA_v1,,,,,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122AC,SAR,SAR@90,𒊬,Type_3,SAR_v1,,,,,LAK215 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY184 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL385 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES125 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL112 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL353 [Hittite period (~1650–1180 BCE) | Hittite]; KWU650 [Ur III (~2112–2004 BCE) | Administrative]; MZL541 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE077 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP446 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA159 [Standard Babylonian (any period) | Akkadian syllabary]
U+12000,|SI.A|,|A.SI|,𒀀,Type_2,compound,|A.SI|,1,𒀀𒋛,U+12000; U+122DB,ELLES051 [Early Dynastic (~2900–2340 BCE) | Ebla]; PTACE031 [Early Dynastic (~2900–2340 BCE) | Ebla]; LAK084 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY089 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL164 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU032 [Early Dynastic (~2900–2340 BCE) | Lagash]; HZL089 [Hittite period (~1650–1180 BCE) | Hittite]; KWU095 [Ur III (~2112–2004 BCE) | Administrative]; MZL207 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP292 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA123 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA078 [Standard Babylonian (any period) | Akkadian syllabary]
U+122DB,|SI.A|,|A.SI|,𒋛,Type_2,compound,|A.SI|,2,𒀀𒋛,U+12000; U+122DB,ELLES051 [Early Dynastic (~2900–2340 BCE) | Ebla]; PTACE031 [Early Dynastic (~2900–2340 BCE) | Ebla]; LAK084 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY089 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL164 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU032 [Early Dynastic (~2900–2340 BCE) | Lagash]; HZL089 [Hittite period (~1650–1180 BCE) | Hittite]; KWU095 [Ur III (~2112–2004 BCE) | Administrative]; MZL207 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP292 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA123 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA078 [Standard Babylonian (any period) | Akkadian syllabary]
U+122DE,SIG₄,LUM,𒋞,Type_3,SIG_v1,,,,,LAK194 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY307 [Standard Babylonian (any period) | Akkadian syllabary]; BAU123 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES114 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL100 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE213 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP138 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK188 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL243 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU206 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES111 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL096 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL311 [Hittite period (~1650–1180 BCE) | Hittite]; KWU355 [Ur III (~2112–2004 BCE) | Administrative]; MZL906 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE214 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP114 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA567 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|SIG₄&SIG₄.ŠU₂|,|SIG₄%SIG₄.ŠU₂|,,Type_2,compound,|SIG₄%SIG₄.ŠU₂|,1,X𒋙,X; U+122D9,MZL907 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA568 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122D9,|SIG₄&SIG₄.ŠU₂|,|SIG₄%SIG₄.ŠU₂|,𒋙,Type_2,compound,|SIG₄%SIG₄.ŠU₂|,2,X𒋙,X; U+122D9,MZL907 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA568 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122E0,|SIK₂.SUD|,|SIK₂.BU|,𒋠,Type_2,compound,|SIK₂.BU|,1,𒋠𒁍,U+122E0; U+1204D,
U+1204D,|SIK₂.SUD|,|SIK₂.BU|,𒁍,Type_2,compound,|SIK₂.BU|,2,𒋠𒁍,U+122E0; U+1204D,
U+120EE,|SILA₃.ŠU.GABA|,|GABA.ŠU.SILA₃|,𒃮,Type_2,compound,|GABA.ŠU.SILA₃|,1,𒃮𒋗𒋡,U+120EE; U+122D7; U+122E1,
U+122D7,|SILA₃.ŠU.GABA|,|GABA.ŠU.SILA₃|,𒋗,Type_2,compound,|GABA.ŠU.SILA₃|,2,𒃮𒋗𒋡,U+120EE; U+122D7; U+122E1,
U+122E1,|SILA₃.ŠU.GABA|,|GABA.ŠU.SILA₃|,𒋡,Type_2,compound,|GABA.ŠU.SILA₃|,3,𒃮𒋗𒋡,U+120EE; U+122D7; U+122E1,
U+122E1,|SILA₃.ŠU.GABA|,|SILA₃.GABA|,𒋡,Type_2,compound,|SILA₃.GABA|,1,𒋡𒃮,U+122E1; U+120EE,
U+120EE,|SILA₃.ŠU.GABA|,|SILA₃.GABA|,𒃮,Type_2,compound,|SILA₃.GABA|,2,𒋡𒃮,U+122E1; U+120EE,
