unicode_id,allograph_ucun,component_position,allograph_sign,allograph_form,allograph_type,compound_form,allographCompound_cun,allographCompound_useq,unicodeTrLit,syllabarySign,PhoneticsVersion,signList_analogue
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.BU.HA|,Type_2,|A.BU.HA|,𒀀𒁍𒄩,U+12000; U+1204D; U+12129,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+1204D,𒁍,2,|A.HA.TAR.DU|,|A.BU.HA|,Type_2,|A.BU.HA|,𒀀𒁍𒄩,U+12000; U+1204D; U+12129,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+12129,𒄩,3,|A.HA.TAR.DU|,|A.BU.HA|,Type_2,|A.BU.HA|,𒀀𒁍𒄩,U+12000; U+1204D; U+12129,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.BU.HA.DU|,Type_2,|A.BU.HA.DU|,𒀀𒁍𒄩𒁺,U+12000; U+1204D; U+12129; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+1204D,𒁍,2,|A.HA.TAR.DU|,|A.BU.HA.DU|,Type_2,|A.BU.HA.DU|,𒀀𒁍𒄩𒁺,U+12000; U+1204D; U+12129; U+1207A,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+12129,𒄩,3,|A.HA.TAR.DU|,|A.BU.HA.DU|,Type_2,|A.BU.HA.DU|,𒀀𒁍𒄩𒁺,U+12000; U+1204D; U+12129; U+1207A,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+1207A,𒁺,4,|A.HA.TAR.DU|,|A.BU.HA.DU|,Type_2,|A.BU.HA.DU|,𒀀𒁍𒄩𒁺,U+12000; U+1204D; U+12129; U+1207A,du,DU,ARAGUB | DE6 | DI6 | DU | DULX(DU) | ER10 | GE13 | GEN | GIM6 | GIN | GINAX(DU) | GIR7 | GUB | GUBA | GUBU | GUP | IM6 | KAŠ5 | KIM6 | KIN7 | KUB | KUP | KURX(DU) | KUX(DU) | LAH6 | MEN3 | MIX(DU) | NAX(DU) | QUB | QUP | RA2 | RE6 | RI6 | TU3 | TUM2 | TUMA2 | TUMU2 | aragub | de6 | di6 | du | dulx(DU) | er10 | ge13 | gen | gim6 | gin | ginax(DU) | gir7 | gub | guba | gubu | gup | im6 | kaš5 | kim6 | kin7 | kub | kup | kurx(DU) | kux(DU) | lah6 | men3 | mix(DU) | nax(DU) | qub | qup | ra2 | re6 | ri6 | tu3 | tum2 | tuma2 | tumu2 | ĜEN | ĜIM6 | ĜIN | ĝen | ĝim6 | ĝin | ŠA4 | ŠE13 | ša4 | še13 | ŢU3 | ţu3,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.BU.HA.NI.DU|,Type_2,|A.BU.HA.NI.DU|,𒀀𒁍𒄩𒉌𒁺,U+12000; U+1204D; U+12129; U+1224C; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+1204D,𒁍,2,|A.HA.TAR.DU|,|A.BU.HA.NI.DU|,Type_2,|A.BU.HA.NI.DU|,𒀀𒁍𒄩𒉌𒁺,U+12000; U+1204D; U+12129; U+1224C; U+1207A,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+12129,𒄩,3,|A.HA.TAR.DU|,|A.BU.HA.NI.DU|,Type_2,|A.BU.HA.NI.DU|,𒀀𒁍𒄩𒉌𒁺,U+12000; U+1204D; U+12129; U+1224C; U+1207A,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+1224C,𒉌,4,|A.HA.TAR.DU|,|A.BU.HA.NI.DU|,Type_2,|A.BU.HA.NI.DU|,𒀀𒁍𒄩𒉌𒁺,U+12000; U+1204D; U+12129; U+1224C; U+1207A,ni,NI,BE3 | BUX(NI) | DEX(NI) | DIG | DIGI | DIK | DIQ | GAMAR | GUB4 | GUR13 | HAX(NI) | I3 | IA3 | ILIX(NI) | LE2 | LI2 | LIBX(NI) | LID2 | MU5 | NE2 | NI | SAL3 | SAR3 | SUL2 | SUŠ2 | TIQ2 | UX(NI) | YA3 | ZAGGA | ZAL | ZALA | ZALLI | ZAR2 | ZAĜA | be3 | bux(NI) | dex(NI) | dig | digi | dik | diq | gamar | gub4 | gur13 | hax(NI) | i3 | ia3 | ilix(NI) | le2 | li2 | libx(NI) | lid2 | mu5 | ne2 | ni | sal3 | sar3 | sul2 | suš2 | tiq2 | ux(NI) | ya3 | zagga | zal | zala | zalli | zar2 | zaĝa | ŞAL | şal | ŠAL3 | ŠAMNU | ŠAR8 | šal3 | šamnu | šar8 | 'a5 | 'A5 | bu16 | BU16,
U+1207A,𒁺,5,|A.HA.TAR.DU|,|A.BU.HA.NI.DU|,Type_2,|A.BU.HA.NI.DU|,𒀀𒁍𒄩𒉌𒁺,U+12000; U+1204D; U+12129; U+1224C; U+1207A,du,DU,ARAGUB | DE6 | DI6 | DU | DULX(DU) | ER10 | GE13 | GEN | GIM6 | GIN | GINAX(DU) | GIR7 | GUB | GUBA | GUBU | GUP | IM6 | KAŠ5 | KIM6 | KIN7 | KUB | KUP | KURX(DU) | KUX(DU) | LAH6 | MEN3 | MIX(DU) | NAX(DU) | QUB | QUP | RA2 | RE6 | RI6 | TU3 | TUM2 | TUMA2 | TUMU2 | aragub | de6 | di6 | du | dulx(DU) | er10 | ge13 | gen | gim6 | gin | ginax(DU) | gir7 | gub | guba | gubu | gup | im6 | kaš5 | kim6 | kin7 | kub | kup | kurx(DU) | kux(DU) | lah6 | men3 | mix(DU) | nax(DU) | qub | qup | ra2 | re6 | ri6 | tu3 | tum2 | tuma2 | tumu2 | ĜEN | ĜIM6 | ĜIN | ĝen | ĝim6 | ĝin | ŠA4 | ŠE13 | ša4 | še13 | ŢU3 | ţu3,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.HA|,Type_2,|A.HA|,𒀀𒄩,U+12000; U+12129,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12129,𒄩,2,|A.HA.TAR.DU|,|A.HA|,Type_2,|A.HA|,𒀀𒄩,U+12000; U+12129,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.HA.A.DU|,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12129,𒄩,2,|A.HA.TAR.DU|,|A.HA.A.DU|,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+12000,𒀀,3,|A.HA.TAR.DU|,|A.HA.A.DU|,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+1207A,𒁺,4,|A.HA.TAR.DU|,|A.HA.A.DU|,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,du,DU,ARAGUB | DE6 | DI6 | DU | DULX(DU) | ER10 | GE13 | GEN | GIM6 | GIN | GINAX(DU) | GIR7 | GUB | GUBA | GUBU | GUP | IM6 | KAŠ5 | KIM6 | KIN7 | KUB | KUP | KURX(DU) | KUX(DU) | LAH6 | MEN3 | MIX(DU) | NAX(DU) | QUB | QUP | RA2 | RE6 | RI6 | TU3 | TUM2 | TUMA2 | TUMU2 | aragub | de6 | di6 | du | dulx(DU) | er10 | ge13 | gen | gim6 | gin | ginax(DU) | gir7 | gub | guba | gubu | gup | im6 | kaš5 | kim6 | kin7 | kub | kup | kurx(DU) | kux(DU) | lah6 | men3 | mix(DU) | nax(DU) | qub | qup | ra2 | re6 | ri6 | tu3 | tum2 | tuma2 | tumu2 | ĜEN | ĜIM6 | ĜIN | ĝen | ĝim6 | ĝin | ŠA4 | ŠE13 | ša4 | še13 | ŢU3 | ţu3,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.HA.BU.DU|,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12129,𒄩,2,|A.HA.TAR.DU|,|A.HA.BU.DU|,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+1204D,𒁍,3,|A.HA.TAR.DU|,|A.HA.BU.DU|,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+1207A,𒁺,4,|A.HA.TAR.DU|,|A.HA.BU.DU|,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,du,DU,ARAGUB | DE6 | DI6 | DU | DULX(DU) | ER10 | GE13 | GEN | GIM6 | GIN | GINAX(DU) | GIR7 | GUB | GUBA | GUBU | GUP | IM6 | KAŠ5 | KIM6 | KIN7 | KUB | KUP | KURX(DU) | KUX(DU) | LAH6 | MEN3 | MIX(DU) | NAX(DU) | QUB | QUP | RA2 | RE6 | RI6 | TU3 | TUM2 | TUMA2 | TUMU2 | aragub | de6 | di6 | du | dulx(DU) | er10 | ge13 | gen | gim6 | gin | ginax(DU) | gir7 | gub | guba | gubu | gup | im6 | kaš5 | kim6 | kin7 | kub | kup | kurx(DU) | kux(DU) | lah6 | men3 | mix(DU) | nax(DU) | qub | qup | ra2 | re6 | ri6 | tu3 | tum2 | tuma2 | tumu2 | ĜEN | ĜIM6 | ĜIN | ĝen | ĝim6 | ĝin | ŠA4 | ŠE13 | ša4 | še13 | ŢU3 | ţu3,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12129,𒄩,2,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+1204D,𒁍,3,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+121B8,𒆸,4,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,lagab,LAGAB,ELLA2 | ELLAG | ELLAĜ | GIL2 | GILI2 | GIR8 | GIRENX(LAGAB) | GIRI8 | GIRIM | GIRIN | GUD8 | GUR4 | GURUN3 | HAB | HABA | HAP | ILLAG | KEL | KELE | KIL | KILI | KILIB | KIR3 | KUR4 | KURU4 | KUX(LAGAB) | LAGAB | LUGUD2 | NI10 | NIGI2 | NIGIN2 | NIMEN2 | NIN4 | NIĜI2 | NIĜIN2 | QIL | QIR3 | RE3 | REME | RI3 | RIM | RIN | SIM4 | SURX(LAGAB) | SUX(LAGAB) | TUKU6 | TUKULX(LAGAB) | TUKUR | TUR6 | ella2 | ellag | ellaĝ | gil2 | gili2 | gir8 | girenx(LAGAB) | giri8 | girim | girin | gud8 | gur4 | gurun3 | hab | haba | hap | illag | kel | kele | kil | kili | kilib | kir3 | kur4 | kuru4 | kux(LAGAB) | lagab | lugud2 | ni10 | nigi2 | nigin2 | nimen2 | nin4 | niĝi2 | niĝin2 | qil | qir3 | re3 | reme | ri3 | rim | rin | sim4 | surx(LAGAB) | sux(LAGAB) | tuku6 | tukulx(LAGAB) | tukur | tur6,
U+12000,𒀀,1,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12129,𒄩,2,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,ha,HA,'A4 | 'a4 | A7 | AYAX(HA) | GIR14 | HA | KIR9 | KU6 | KUA | PEŠ11 | a7 | ayax(HA) | gir14 | ha | kir9 | ku6 | kua | peš11,
U+1204D,𒁍,3,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+122FB,𒋻,4,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,tar,TAR,DAR6 | GUD4 | HAS | HAZ | HAŞ | HAŠ | HUS2 | KU5 | KUD | KUDMA | KUKSU | KUR5 | KURU5 | KURUM5 | KUT | KUTU | QADMAX(TAR) | QADMU | QUD | QUDMA | QUDMU | QUMX(TAR) | QUT | QUTU | SIL | SILA | SIX(TAR) | SULU | TAR | TARA | TAX(TAR) | TIR2 | URSAGSIM | URSAĜSIM | ZIL3 | dar6 | gud4 | has | haz | haş | haš | hus2 | ku5 | kud | kudma | kuksu | kur5 | kuru5 | kurum5 | kut | kutu | qadmax(TAR) | qadmu | qud | qudma | qudmu | qumx(TAR) | qut | qutu | sil | sila | six(TAR) | sulu | tar | tara | tax(TAR) | tir2 | ursagsim | ursaĝsim | zil3 | ŠAR7 | ŠIL | šar7 | šil | ŢAR | ŢIR2 | ţar | ţir2,
U+1207A,𒁺,5,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,du,DU,ARAGUB | DE6 | DI6 | DU | DULX(DU) | ER10 | GE13 | GEN | GIM6 | GIN | GINAX(DU) | GIR7 | GUB | GUBA | GUBU | GUP | IM6 | KAŠ5 | KIM6 | KIN7 | KUB | KUP | KURX(DU) | KUX(DU) | LAH6 | MEN3 | MIX(DU) | NAX(DU) | QUB | QUP | RA2 | RE6 | RI6 | TU3 | TUM2 | TUMA2 | TUMU2 | aragub | de6 | di6 | du | dulx(DU) | er10 | ge13 | gen | gim6 | gin | ginax(DU) | gir7 | gub | guba | gubu | gup | im6 | kaš5 | kim6 | kin7 | kub | kup | kurx(DU) | kux(DU) | lah6 | men3 | mix(DU) | nax(DU) | qub | qup | ra2 | re6 | ri6 | tu3 | tum2 | tuma2 | tumu2 | ĜEN | ĜIM6 | ĜIN | ĝen | ĝim6 | ĝin | ŠA4 | ŠE13 | ša4 | še13 | ŢU3 | ţu3,
