unicode_id,sign_grapheme,sign_source,sign_structure,structural_hint,component_position,sign_name,allograph_form,graphic_variant_id,sign_type,compound_form,compound_grapheme,compound_unicode,unicodeTrLit,syllabary_sign,typePhonetic_Version,phonetic_version,signList_analogue
U+12038,𒀸,OSL,compound,,2,|HI×BAD|,|HI×AŠ|,HIBAD_v3,Type_2,|HI×AŠ|,𒄰,U+1212D; U+12038,ash,AŠ,Attested Compound Reading,ehₓ|kaz₈|kazaza|mul₃|muš₄|sur₃|udulₓ|uš₁₇|ušša|zinanutu,LAK361 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; PTACE174 [Early Dynastic (~2900–2340 BCE) | Ebla]; LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD|,|HI×AŠ@c|,HIBAD_v4,Type_2,|HI×AŠ@c|,𒄰,U+1212D; U+12038,hi,HI,No Attested Compound Reading,,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+12038,𒀸,OSL,compound,,2,|HI×BAD|,|HI×AŠ@c|,HIBAD_v4,Type_2,|HI×AŠ@c|,𒄰,U+1212D; U+12038,ash,AŠ,No Attested Compound Reading,,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD|,|HI×AŠ@t|,HIBAD_v5,Type_2,|HI×AŠ@t|,𒄰,U+1212D; U+12039,hi,HI,No Attested Compound Reading,,GCSL162 [Gudea period (~2100 BCE) | Lagash / Girsu]; LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+12039,𒀹,OSL,compound,,2,|HI×BAD|,|HI×AŠ@t|,HIBAD_v5,Type_2,|HI×AŠ@t|,𒄰,U+1212D; U+12039,ash zida tenu,AŠ@t,No Attested Compound Reading,,GCSL162 [Gudea period (~2100 BCE) | Lagash / Girsu]; LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD|,|HI×DIŠ|,HIBAD_v6,Type_2,|HI×DIŠ|,𒄰,U+1212D; U+12079,hi,HI,Attested Compound Reading,as₆|aš₈|kamₓ|šardiš|šargalₓ|šarŋeš|umma₂|utulₓ,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+12079,𒁹,OSL,compound,,2,|HI×BAD|,|HI×DIŠ|,HIBAD_v6,Type_2,|HI×DIŠ|,𒄰,U+1212D; U+12079,dish,DIŠ,Attested Compound Reading,as₆|aš₈|kamₓ|šardiš|šargalₓ|šarŋeš|umma₂|utulₓ,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD|,|HI×MAŠ|,HIBAD_v7,Type_2,|HI×MAŠ|,󰁦,U+1212D; U+12226,hi,HI,No Attested Compound Reading,,ELLES199 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP312^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+12226,𒈦,OSL,compound,,2,|HI×BAD|,|HI×MAŠ|,HIBAD_v7,Type_2,|HI×MAŠ|,󰁦,U+1212D; U+12226,mash,MAŠ,No Attested Compound Reading,,ELLES199 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP312^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD|,|HI×U|,HIBAD_v8,Type_2,|HI×U|,𒄰,U+1212D; U+1230B,hi,HI,Attested Compound Reading,ellaŋₓ,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1230B,𒌋,OSL,compound,,2,|HI×BAD|,|HI×U|,HIBAD_v8,Type_2,|HI×U|,𒄰,U+1212D; U+1230B,u,U,Attested Compound Reading,ellaŋₓ,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+12130,𒄰,OSL,atomic,inherited_from_parent,,|HI×BAD|,KAM@v,HIBAD_v9,Type_3,,,,hi × bad,HI×BAD,Single Sign Reading,DU15 | ERIŠ6 | GAM2 | GAMA2 | HI×BAD | HUD3 | KA13 | KAM | KAMA | QAM2 | TU7 | UDUL2 | UTUL2 | du15 | eriš6 | gam2 | gama2 | hud3 | ka13 | kam | kama | qam2 | tu7 | udul2 | utul2,LAK366 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY235 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL279 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL152 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU452 [Ur III (~2112–2004 BCE) | Administrative]; RSP312 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA206 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×MAŠ|,,HIMAS_v1,Type_2,|HI×MAŠ|,󰁦,U+1212D; U+12226,hi,HI,No Attested Compound Reading,,ELLES199 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP312^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12226,𒈦,OSL,compound,,2,|HI×MAŠ|,,HIMAS_v1,Type_2,|HI×MAŠ|,󰁦,U+1212D; U+12226,mash,MAŠ,No Attested Compound Reading,,ELLES199 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP312^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1212D,𒄭,OSL,compound,,1,|HI×BAD×U|,,HIBADU_v1,Type_2,|HI×BAD×U|,𒄭𒁁𒌋,U+1212D; U+12041; U+1230B,hi,HI,No Attested Compound Reading,,
U+12041,𒁁,OSL,compound,,2,|HI×BAD×U|,,HIBADU_v1,Type_2,|HI×BAD×U|,𒄭𒁁𒌋,U+1212D; U+12041; U+1230B,bad,BAD,No Attested Compound Reading,,
U+1230B,𒌋,OSL,compound,,3,|HI×BAD×U|,,HIBADU_v1,Type_2,|HI×BAD×U|,𒄭𒁁𒌋,U+1212D; U+12041; U+1230B,u,U,No Attested Compound Reading,,
U+12131,𒄱,OSL,atomic,,,|HI×DIŠ|,,HIDIS_v1,Type_1,,,,hi × dish,|HI×DIŠ|,Single Sign Reading,as₆ | aš₈ | šardiš? | šargalₓ | šarŋeš | 1(šargal~a) | 6(šaru)~a | umma₂? | utulₓ,MZL659 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA409e [Standard Babylonian (any period) | Akkado-Babylonian]
U+12132,𒄲,OSL,atomic,,,|HI×GAD|,,HIGAD_v1,Type_1,,,,hi × gad,HI×GAD,Single Sign Reading,HI×GAD | SARGAD | sargad | ŠARGAD | ŠARGADU | šargad | šargadu,ABZL904 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL158 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU588 [Ur III (~2112–2004 BCE) | Administrative]; MZL650 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA407 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,𒄭,OSL,compound,,1,|HI×HAL|,,HIHAL_v1,Type_2,|HI×HAL|,𒄭𒄬,U+1212D; U+1212C,hi,HI,No Attested Compound Reading,,LAK365 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1212C,𒄬,OSL,compound,,2,|HI×HAL|,,HIHAL_v1,Type_2,|HI×HAL|,𒄭𒄬,U+1212D; U+1212C,hal,HAL,No Attested Compound Reading,,LAK365 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1212D,𒄭,OSL,compound,,1,|HI×HI|,,HIHI_v1,Type_2,|HI×HI|,𒄭𒄭,U+1212D; U+1212D,hi,HI,No Attested Compound Reading,,
U+1212D,𒄭,OSL,compound,,2,|HI×HI|,,HIHI_v1,Type_2,|HI×HI|,𒄭𒄭,U+1212D; U+1212D,hi,HI,No Attested Compound Reading,,
U+12133,𒄳,OSL,atomic,,,|HI×KIN|,,HIKIN_v1,Type_1,,,,hi × kin,HI×KIN,Single Sign Reading,GUKIN2 | HI×KIN | gukin2,MZL660 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA410 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,𒄭,OSL,compound,,1,|HI×NUN|,|HI.AŠ.RI|,HINUN_v1,Type_2,|HI.AŠ.RI|,𒄭𒀸𒊑,U+1212D; U+12038; U+12291,hi,HI,No Attested Compound Reading,,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
U+12038,𒀸,OSL,compound,,2,|HI×NUN|,|HI.AŠ.RI|,HINUN_v1,Type_2,|HI.AŠ.RI|,𒄭𒀸𒊑,U+1212D; U+12038; U+12291,ash,AŠ,No Attested Compound Reading,,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
U+12291,𒊑,OSL,compound,,3,|HI×NUN|,|HI.AŠ.RI|,HINUN_v1,Type_2,|HI.AŠ.RI|,𒄭𒀸𒊑,U+1212D; U+12038; U+12291,ri,RI,No Attested Compound Reading,,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
U+1212D,𒄭,OSL,compound,,1,|HI×NUN|,|HI+NUN|,HINUN_v2,Type_2,|HI+NUN|,𒄭𒉣,U+1212D; U+12263,hi,HI,No Attested Compound Reading,,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
U+12263,𒉣,OSL,compound,,2,|HI×NUN|,|HI+NUN|,HINUN_v2,Type_2,|HI+NUN|,𒄭𒉣,U+1212D; U+12263,nun,NUN,No Attested Compound Reading,,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
,𒄴,OSL,not_identified,phonetic_via_ogsl,,|HI×NUN|,|HI×(U.U.U)|,HINUN_v3,Type_3,,,,,,No Sign Identity,aʾ₂|ah|aha|bi₉|duga₃|eʾ₂|eh|girišₓ|guduₓ|iʾ₂|ih|kinₓ|nu₁₃|numun₃|surₓ|u₁₃|uʾ₂|uh|uhu|uman|umun₃,LAK367 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY234 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL280 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES201 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL153 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL332 [Hittite period (~1650–1180 BCE) | Hittite]; KWU485 [Ur III (~2112–2004 BCE) | Administrative]; MZL636 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE175 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA398 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA205 [Standard Babylonian (any period) | Akkadian syllabary]
U+12134,𒄴,OSL,compound,,1,|HI×NUN.HI×NUN|,,HINUNHIN_v1,Type_2,|HI×NUN.HI×NUN|,𒄴𒄴,U+12134; U+12134,hi × nun,HI×NUN,Attested Compound Reading,uhₓ,
U+12134,𒄴,OSL,compound,,2,|HI×NUN.HI×NUN|,,HINUNHIN_v1,Type_2,|HI×NUN.HI×NUN|,𒄴𒄴,U+12134; U+12134,hi × nun,HI×NUN,Attested Compound Reading,uhₓ,
,,OSL,not_identified,compound_unresolved,,|(HI×NUN.HI×NUN)&(HI×NUN.HI×NUN)|,,HINUNHIN_v1,Type_3,,,,,,No Sign Identity,,
U+1212D,𒄭,OSL,compound,,1,|HI×NUN.KASKAL|,|HI.KASKAL|,HINUNKAS_v1,Type_2,|HI.KASKAL|,𒄭𒆜,U+1212D; U+1219C,hi,HI,No Attested Compound Reading,,MZL637 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA398+166 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1219C,𒆜,OSL,compound,,2,|HI×NUN.KASKAL|,|HI.KASKAL|,HINUNKAS_v1,Type_2,|HI.KASKAL|,𒄭𒆜,U+1212D; U+1219C,kaskal,KASKAL,No Attested Compound Reading,,MZL637 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA398+166 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,𒄭,OSL,compound,,1,|HI×NUN.ME|,|HI.AŠ.RI.ME|,HINUNME_v1,Type_2,|HI.AŠ.RI.ME|,𒄭𒀸𒊑𒈨,U+1212D; U+12038; U+12291; U+12228,hi,HI,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12038,𒀸,OSL,compound,,2,|HI×NUN.ME|,|HI.AŠ.RI.ME|,HINUNME_v1,Type_2,|HI.AŠ.RI.ME|,𒄭𒀸𒊑𒈨,U+1212D; U+12038; U+12291; U+12228,ash,AŠ,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12291,𒊑,OSL,compound,,3,|HI×NUN.ME|,|HI.AŠ.RI.ME|,HINUNME_v1,Type_2,|HI.AŠ.RI.ME|,𒄭𒀸𒊑𒈨,U+1212D; U+12038; U+12291; U+12228,ri,RI,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12228,𒈨,OSL,compound,,4,|HI×NUN.ME|,|HI.AŠ.RI.ME|,HINUNME_v1,Type_2,|HI.AŠ.RI.ME|,𒄭𒀸𒊑𒈨,U+1212D; U+12038; U+12291; U+12228,me,ME,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,𒄭,OSL,compound,,1,|HI×NUN.ME|,|HI+AŠ.NUN.ME|,HINUNME_v2,Type_2,|HI+AŠ.NUN.ME|,𒄭𒀸𒉣𒈨,U+1212D; U+12038; U+12263; U+12228,hi,HI,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12038,𒀸,OSL,compound,,2,|HI×NUN.ME|,|HI+AŠ.NUN.ME|,HINUNME_v2,Type_2,|HI+AŠ.NUN.ME|,𒄭𒀸𒉣𒈨,U+1212D; U+12038; U+12263; U+12228,ash,AŠ,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12263,𒉣,OSL,compound,,3,|HI×NUN.ME|,|HI+AŠ.NUN.ME|,HINUNME_v2,Type_2,|HI+AŠ.NUN.ME|,𒄭𒀸𒉣𒈨,U+1212D; U+12038; U+12263; U+12228,nun,NUN,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12228,𒈨,OSL,compound,,4,|HI×NUN.ME|,|HI+AŠ.NUN.ME|,HINUNME_v2,Type_2,|HI+AŠ.NUN.ME|,𒄭𒀸𒉣𒈨,U+1212D; U+12038; U+12263; U+12228,me,ME,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,𒄭,OSL,compound,,1,|HI×NUN.ME|,|HI+NUN.ME|,HINUNME_v3,Type_2,|HI+NUN.ME|,𒄭𒉣𒈨,U+1212D; U+12263; U+12228,hi,HI,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12263,𒉣,OSL,compound,,2,|HI×NUN.ME|,|HI+NUN.ME|,HINUNME_v3,Type_2,|HI+NUN.ME|,𒄭𒉣𒈨,U+1212D; U+12263; U+12228,nun,NUN,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12228,𒈨,OSL,compound,,3,|HI×NUN.ME|,|HI+NUN.ME|,HINUNME_v3,Type_2,|HI+NUN.ME|,𒄭𒉣𒈨,U+1212D; U+12263; U+12228,me,ME,No Attested Compound Reading,,LAK368 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL282 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL154 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL638 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE176 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP316 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA398_64 [Standard Babylonian (any period) | Akkado-Babylonian]
